annotator,instance,length,scenario,time,label,prediction
18,acl41154,59,s0,4.483,1,1
18,acl36492,199,s0,18.244,1,1
18,acl24955,344,s0,29.15,1,1
18,acl11935,68,s0,6.293,1,1
18,acl32976,78,s0,6.844,1,1
18,acl16708,64,s0,7.589,1,1
18,acl19732,192,s0,15.863,1,1
18,acl20407,139,s0,89.17,1,1
18,acl40351,358,s0,21.684,1,1
18,acl12150,85,s0,6.691,1,1
18,acl26807,108,s0,10.104,1,1
18,acl13895,117,s0,8.838,1,1
18,acl30637,269,s0,74.84,1,1
18,acl23403,159,s0,46.332,1,1
18,acl36494,338,s0,22.459,1,1
18,acl33035,127,s0,9.1,1,1
18,acl37159,177,s0,11.902,1,1
18,acl30131,131,s0,8.032,1,1
18,acl21408,58,s0,6.089,1,1
18,acl19428,49,s0,5.18,1,1
18,acl23228,150,s0,17.146,1,1
18,acl20694,98,s0,15.907,1,1
18,acl26999,57,s0,15.779,1,1
18,acl32958,147,s0,22.828,1,1
18,acl26731,117,s0,13.214,1,1
18,acl33799,197,s0,14.489,1,1
18,acl32997,107,s0,27.129,1,1
18,acl33432,308,s0,31.585,1,1
18,acl32090,154,s0,13.988,1,1
18,acl34627,134,s0,24.367,1,1
18,acl12389,88,s0,6.747,1,1
18,acl41025,138,s0,7.76,1,1
18,acl27504,115,s0,15.268,1,1
18,acl25291,110,s0,11.692,1,1
18,acl24444,375,s0,31.414,1,1
18,acl11830,47,s0,6.963,1,1
18,acl16261,69,s0,5.521,1,1
18,acl36749,365,s0,40.998,1,1
18,acl18208,68,s0,8.642,1,1
18,acl30902,43,s0,6.856,1,1
18,acl32449,123,s0,26.593,1,1
18,acl17169,124,s0,9.889,1,1
18,acl23505,211,s0,67.048,1,1
18,acl20695,47,s0,5.516,1,1
18,acl14706,165,s0,10.53,1,1
18,acl28461,240,s0,30.636,1,1
18,acl30657,287,s0,8.458,1,1
18,acl35287,98,s0,15.356,1,1
18,acl26294,193,s0,17.903,1,1
18,acl19452,141,s0,26.672,1,1
18,acl27738,79,s0,12.736,1,1
18,acl35309,196,s0,26.38,1,1
18,acl29657,368,s0,38.722,1,1
18,acl26224,450,s0,13.631,1,1
18,acl12980,93,s0,7.326,1,1
18,acl31802,29,s0,5.759,1,1
18,acl21572,267,s0,13.947,1,1
18,acl26139,220,s0,24.989,1,1
18,acl38641,177,s0,52.969,1,1
18,acl35139,361,s0,11.246,1,1
18,acl39566,314,s0,44.863,1,1
18,acl37858,740,s0,11.66,1,1
18,acl17637,140,s0,62.535,1,1
18,acl16104,103,s0,35.187,1,0
18,acl38786,416,s0,32.703,1,1
18,acl37110,213,s0,25.986,1,1
18,acl14171,50,s0,5.436,1,1
18,acl26072,211,s0,6.992,1,1
18,acl30133,287,s0,24.189,1,1
18,acl24449,268,s0,19.789,1,1
18,acl25323,123,s0,16.421,1,1
18,acl17125,83,s0,8.48,1,1
18,acl31694,118,s0,15.525,1,1
18,acl36565,57,s0,15.022,1,1
18,acl38886,716,s0,14.79,1,1
18,acl24928,487,s0,34.307,1,1
18,acl19314,24,s0,77.151,1,1
18,acl17271,122,s0,8.631,1,1
18,acl35681,463,s0,33.207,1,1
18,acl27089,247,s0,9.206,1,1
18,acl19348,43,s0,6.74,1,1
18,acl31071,98,s0,9.068,1,1
18,acl30878,94,s0,7.892,1,1
18,acl26117,992,s0,20.554,1,1
18,acl26337,408,s0,34.597,1,1
18,acl35326,82,s0,10.676,1,1
18,acl19323,52,s0,8.076,1,1
18,acl27854,82,s0,8.005,1,1
18,acl23112,438,s0,20.145,1,1
18,acl34348,463,s0,44.405,1,1
18,acl13733,60,s0,6.433,1,1
18,acl34209,148,s0,7.59,1,1
18,acl18628,129,s0,14.112,1,1
18,acl38620,116,s0,12.008,1,1
18,acl19166,158,s0,56.79,1,0
18,acl26571,91,s0,12.364,1,1
18,acl37128,199,s0,15.129,1,1
18,acl16409,60,s0,8.619,1,1
18,acl21259,96,s0,9.802,1,1
18,acl24146,130,s0,11.067,1,1
18,acl36251,621,s0,68.815,1,1
18,acl34205,135,s0,12.127,1,1
18,acl35655,200,s0,12.498,1,1
18,acl27032,62,s0,8.006,1,1
18,acl22703,57,s0,36.575,1,1
18,acl31449,158,s0,19.593,1,1
18,acl39356,451,s0,42.591,1,1
18,acl30898,98,s0,14.38,1,1
18,acl13177,163,s0,13.472,1,1
18,acl26271,195,s0,26.273,1,1
18,acl17508,186,s0,16.083,1,1
18,acl25980,139,s0,13.47,1,1
18,acl40411,119,s0,25.033,1,1
18,acl41049,167,s0,9.372,1,1
18,acl36102,438,s0,37.667,1,1
18,acl25060,673,s0,69.64,1,0
18,acl31983,71,s0,6.212,1,1
18,acl27422,442,s0,56.075,1,1
18,acl39118,59,s0,10.322,1,1
18,acl12966,81,s0,7.842,1,1
18,acl20150,102,s0,10.754,1,1
18,acl23185,196,s0,28.556,1,1
18,acl16130,214,s0,20.139,1,1
18,acl37449,162,s0,16.84,1,1
18,acl19515,129,s0,14.55,1,1
18,acl39174,100,s0,7.032,1,1
18,acl22870,345,s0,25.005,1,1
18,acl12978,124,s0,7.374,1,1
18,acl17557,205,s0,25.939,1,1
18,acl14990,183,s0,27.892,1,1
18,acl28096,139,s0,13.338,1,1
18,acl40660,745,s0,36.811,1,1
18,acl33424,620,s0,41.019,1,1
18,acl33861,200,s0,15.595,1,1
18,acl23054,171,s0,13.327,1,1
18,acl26712,131,s0,14.087,1,1
18,acl26209,165,s0,13.185,1,1
18,acl27234,74,s0,14.824,1,1
18,acl24133,179,s0,21.775,1,1
18,acl26551,80,s0,6.212,1,1
18,acl17795,65,s0,8.944,1,1
18,acl20053,64,s0,6.29,1,1
18,acl22585,344,s0,9.796,1,1
18,acl18005,67,s0,10.38,1,1
18,acl17265,26,s0,7.794,1,1
18,acl12534,75,s0,10.268,1,1
18,acl39516,148,s0,13.184,1,1
18,acl19797,211,s0,26.696,1,1
18,acl27326,216,s0,22.477,1,1
18,acl38846,134,s0,13.872,1,1
18,acl28481,92,s0,15.644,1,1
18,acl33299,83,s0,16.348,1,1
18,acl27639,42,s0,6.24,1,1
18,acl30476,147,s0,14.278,1,1
18,acl38414,312,s0,50.614,1,1
18,acl19048,109,s0,47.895,1,1
18,acl37223,383,s0,65.41,1,0
18,acl11835,112,s0,12.194,0,1
18,acl24108,137,s0,51.474,0,0
18,acl32362,71,s0,45.325,0,1
18,acl28020,243,s0,28.539,0,1
18,acl38445,41,s0,6.454,0,1
18,acl25414,204,s0,6.56,0,1
18,acl13585,40,s0,6.506,0,0
18,acl12157,230,s0,44.447,0,0
18,acl12423,51,s0,20.453,0,0
18,acl30218,112,s0,52.234,0,0
18,acl34696,124,s0,10.372,0,1
18,acl24402,213,s0,24.542,0,1
18,acl33130,77,s0,14.872,0,1
18,acl39813,746,s0,49.235,0,1
18,acl20359,100,s0,11.993,0,1
18,acl39962,96,s0,35.667,0,1
18,acl26937,204,s0,53.969,0,1
18,acl17631,44,s0,35.315,0,1
18,acl38409,294,s0,7.609,0,1
18,acl33228,114,s0,56.183,0,1
18,acl15911,75,s0,9.596,0,1
18,acl24155,69,s0,6.96,0,1
18,acl16766,94,s0,29.769,0,1
18,acl23121,328,s0,26.634,0,1
18,acl22124,120,s0,23.221,0,1
18,acl33308,166,s0,63.784,0,1
18,acl38144,281,s0,72.061,0,0
18,acl15500,46,s0,15.517,0,1
18,acl23338,521,s0,21.287,0,1
18,acl37251,140,s0,19.159,0,1
18,acl28537,210,s0,45.148,0,1
18,acl19859,55,s0,6.133,0,1
18,acl39273,76,s0,10.374,0,1
18,acl26715,53,s0,15.041,0,1
18,acl17685,55,s0,16.357,0,1
18,acl37123,163,s0,27.023,0,1
18,acl35903,137,s0,14.787,0,1
18,acl21438,84,s0,10.694,0,1
18,acl28196,274,s0,39.273,0,1
18,acl25617,341,s0,24.836,0,1
18,acl40592,218,s0,37.351,0,1
18,acl24343,314,s0,28.148,0,1
18,acl17805,94,s0,48.793,0,1
18,acl23833,91,s0,30.48,0,0
18,acl22257,116,s0,11.255,0,1
18,acl27576,58,s0,22.286,0,0
18,acl32897,125,s0,23.095,0,1
18,acl13228,237,s0,24.659,0,1
18,acl30923,768,s0,14.152,0,1
18,acl40658,12,s0,4.922,0,1
18,acl26028,518,s0,28.543,0,1
18,acl15194,62,s0,6.516,0,1
18,acl27782,65,s0,10.025,0,1
18,acl30379,158,s0,28.535,0,0
18,acl29047,120,s0,10.102,0,1
18,acl23192,56,s0,34.087,0,1
18,acl40059,55,s0,8.57,0,1
18,acl29915,85,s0,12.23,0,1
19,acl39105,173,s1,36.131,1,1
19,acl38839,342,s1,25.975,1,1
19,acl40844,291,s1,25.365,1,1
19,acl35197,91,s1,79.492,1,1
19,acl14277,75,s1,9.503,1,1
19,acl30299,348,s1,33.904,1,1
19,acl14877,43,s1,5.681,1,1
19,acl31273,192,s1,43.137,1,1
19,acl40324,92,s1,25.874,1,1
19,acl29024,115,s1,24.626,1,1
19,acl40356,148,s1,57.073,1,1
19,acl14406,27,s1,67.903,1,1
19,acl18950,80,s1,48.353,1,1
19,acl37898,501,s1,37.382,1,1
19,acl34677,96,s1,35.338,1,1
19,acl29792,220,s1,97.19,1,1
19,acl22126,135,s1,11.882,1,1
19,acl19941,37,s1,4.877,1,1
19,acl24122,104,s1,32.113,1,1
19,acl34161,230,s1,13.271,1,1
19,acl27578,108,s1,7.164,1,1
19,acl17068,64,s1,51.793,1,1
19,acl21862,245,s1,9.781,1,1
19,acl21518,51,s1,7.664,1,1
19,acl21085,68,s1,8.362,1,1
19,acl14076,31,s1,5.157,1,1
19,acl35923,83,s1,11.319,1,1
19,acl35734,374,s1,27.84,1,1
19,acl33071,145,s1,48.294,1,1
19,acl31241,314,s1,38.826,1,1
19,acl30704,121,s1,45.255,1,1
19,acl16222,194,s1,38.574,1,1
19,acl18282,58,s1,10.746,1,1
19,acl34631,155,s1,63.449,1,1
19,acl25183,481,s1,20.184,1,1
19,acl34793,520,s1,45.104,1,1
19,acl16140,62,s1,19.61,1,1
19,acl18657,72,s1,9.394,1,1
19,acl29356,114,s1,141.79,1,1
19,acl12767,83,s1,29.995,1,1
19,acl25607,150,s1,6.854,1,1
19,acl25737,81,s1,15.831,1,1
19,acl26691,200,s1,23.224,1,1
19,acl38257,255,s1,29.627,1,1
19,acl12941,33,s1,50.983,1,1
19,acl33203,48,s1,8.149,1,1
19,acl32042,123,s1,8.439,1,1
19,acl17366,64,s1,23.438,1,1
19,acl23917,35,s1,98.564,1,1
19,acl33658,62,s1,6.548,1,1
19,acl17839,56,s1,5.413,1,1
19,acl14667,72,s1,10.133,1,1
19,acl35574,463,s1,6.524,1,1
19,acl35031,285,s1,65.881,1,0
19,acl12856,88,s1,272.557,1,1
19,acl28510,249,s1,27.811,1,1
19,acl24646,67,s1,71.047,1,1
19,acl30413,168,s1,6.82,1,1
19,acl24534,253,s1,18.708,1,1
19,acl18660,55,s1,6.745,1,1
19,acl14703,31,s1,8.885,1,1
19,acl11979,132,s1,7.062,1,1
19,acl40477,51,s1,52.822,1,1
19,acl20527,81,s1,15.076,1,1
19,acl11971,116,s1,19.324,1,1
19,acl13624,48,s1,5.226,1,1
19,acl26172,146,s1,28.908,1,1
19,acl18900,245,s1,203.16,1,1
19,acl40084,318,s1,76.317,1,1
19,acl18997,74,s1,9.413,1,1
19,acl18099,73,s1,37.083,1,1
19,acl23495,188,s1,6.714,1,1
19,acl25658,346,s1,41.412,1,1
19,acl12779,60,s1,13.393,1,1
19,acl29499,336,s1,53.389,1,1
19,acl22533,55,s1,61.741,1,1
19,acl26316,322,s1,37.942,1,1
19,acl16629,114,s1,106.989,1,1
19,acl29554,89,s1,15.418,1,1
19,acl19319,69,s1,13.699,1,1
19,acl21697,146,s1,18.935,1,1
19,acl19333,56,s1,6.867,1,1
19,acl23199,104,s1,29.611,1,1
19,acl11683,110,s1,13.415,1,1
19,acl14696,47,s1,8.204,1,1
19,acl14604,81,s1,8.93,1,1
19,acl17609,101,s1,15.433,1,1
19,acl12455,104,s1,83.026,1,1
19,acl15191,92,s1,41.989,1,1
19,acl14801,33,s1,5.399,1,1
19,acl14073,35,s1,4.53,1,1
19,acl13061,57,s1,10.086,1,1
19,acl25701,337,s1,33.484,1,1
19,acl11860,62,s1,8.002,1,1
19,acl15737,142,s1,22.273,1,1
19,acl18785,272,s1,46.653,1,1
19,acl22304,123,s1,21.108,1,1
19,acl13981,38,s1,11.542,1,1
19,acl25914,205,s1,10.677,1,1
19,acl37976,74,s1,494.071,1,1
19,acl40773,247,s1,24.834,1,1
19,acl32631,426,s1,41.448,1,1
19,acl33915,151,s1,21.407,1,1
19,acl25915,400,s1,15.348,1,1
19,acl23096,394,s1,11.508,1,1
19,acl29655,200,s1,14.2,1,1
19,acl24360,137,s1,11.695,1,1
19,acl25031,256,s1,39.425,1,0
19,acl22377,137,s1,22.413,1,1
19,acl11488,52,s1,6.769,1,1
19,acl15435,27,s1,57.268,1,1
19,acl36048,95,s1,25.166,1,1
19,acl33722,177,s1,15.14,1,1
19,acl18160,42,s1,6.113,1,1
19,acl17004,183,s1,50.228,1,1
19,acl28615,228,s1,33.447,1,1
19,acl26218,297,s1,96.452,1,1
19,acl26326,187,s1,71.071,1,1
19,acl39588,75,s1,5.219,1,1
19,acl24714,39,s1,4.335,1,1
19,acl24986,180,s1,7.113,1,1
19,acl17827,38,s1,6.46,1,1
19,acl15037,141,s1,31.083,1,1
19,acl39939,314,s1,157.402,1,1
19,acl18711,98,s1,12.263,1,1
19,acl37972,213,s1,147.281,1,1
19,acl15808,41,s1,20.42,1,1
19,acl24532,253,s1,13.49,1,1
19,acl22953,128,s1,9.93,1,1
19,acl27635,54,s1,9.329,1,1
19,acl26561,87,s1,4.119,1,1
19,acl25881,308,s1,62.898,1,1
19,acl38493,117,s1,27.652,1,1
19,acl27434,126,s1,11.079,1,1
19,acl40659,96,s1,302.644,1,0
19,acl37955,259,s1,58.148,1,1
19,acl17649,103,s1,67.825,1,1
19,acl13379,63,s1,59.614,1,1
19,acl16982,148,s1,17.257,1,1
19,acl32561,223,s1,80.049,1,1
19,acl19281,167,s1,16.09,1,1
19,acl30523,161,s1,15.698,1,1
19,acl32158,192,s1,404.387,1,1
19,acl20030,85,s1,65.697,1,1
19,acl21053,173,s1,24.47,1,1
19,acl30254,84,s1,54.922,1,1
19,acl22547,826,s1,63.569,1,1
19,acl30632,279,s1,59.969,1,1
19,acl32768,84,s1,92.266,1,1
19,acl14978,126,s1,91.766,1,0
19,acl38523,234,s1,50.475,1,1
19,acl38653,42,s1,21.607,1,1
19,acl30683,627,s1,21.386,1,1
19,acl26444,82,s1,29.734,1,1
19,acl36062,387,s1,65.557,1,0
19,acl41003,208,s1,54.244,1,1
19,acl12576,81,s1,8.843,1,1
19,acl36976,92,s1,31.504,1,1
19,acl39636,151,s1,28.826,1,1
19,acl27104,391,s1,37.103,1,1
19,acl33380,309,s1,58.562,1,1
19,acl38913,97,s1,18.865,1,1
19,acl31960,130,s1,57.609,1,1
19,acl34433,75,s1,5.594,1,1
19,acl11165,31,s1,56.875,1,1
19,acl23336,177,s1,86.392,1,1
19,acl27842,62,s1,8.87,1,1
19,acl35026,337,s1,38.803,1,1
19,acl25009,552,s1,83.094,1,0
19,acl38519,110,s1,32.951,1,1
19,acl32092,38,s1,6.871,1,1
19,acl15972,60,s1,20.007,1,1
19,acl31180,508,s1,420.365,1,1
19,acl11741,65,s1,27.439,1,1
19,acl29720,89,s1,32.692,1,1
19,acl23538,76,s1,9.137,1,1
19,acl40177,131,s1,44.347,1,1
19,acl37511,134,s1,6.251,0,0
19,acl23614,152,s1,93.864,0,0
19,acl16638,50,s1,41.964,0,0
19,acl16277,65,s1,33.419,0,1
19,acl22009,64,s1,49.691,0,1
19,acl38569,228,s1,128.838,0,0
19,acl26547,49,s1,57.068,0,0
19,acl41095,72,s1,41.876,0,1
19,acl11936,64,s1,7.786,0,1
19,acl36353,124,s1,10.861,0,1
19,acl26402,146,s1,35.402,0,0
19,acl12496,75,s1,48.946,0,0
19,acl13128,31,s1,5.343,0,1
19,acl38283,169,s1,11.349,0,1
19,acl14449,67,s1,57.243,0,0
19,acl35570,163,s1,31.319,0,1
19,acl17622,84,s1,205.349,0,0
19,acl26893,386,s1,70.174,0,0
19,acl15844,198,s1,46.969,0,1
19,acl21488,314,s1,30.166,1,1
19,acl30527,263,s1,47.598,1,1
19,acl25437,212,s1,63.32,1,1
19,acl17891,86,s1,11.561,1,1
19,acl31285,72,s1,6.557,1,1
19,acl22669,620,s1,195.333,1,1
19,acl13436,103,s1,33.588,1,1
19,acl31308,110,s1,39.076,1,1
19,acl39640,382,s1,60.579,1,1
19,acl20225,109,s1,7.524,1,1
19,acl32994,286,s1,148.756,1,0
19,acl13774,50,s1,42.515,1,1
19,acl22119,98,s1,7.637,1,1
19,acl37292,191,s1,60.881,1,1
19,acl29545,57,s1,6.248,1,1
19,acl40510,181,s1,11.161,1,1
19,acl12612,148,s1,15.296,1,1
19,acl30270,130,s1,13.557,1,1
19,acl22630,525,s1,38.98,1,1
19,acl23068,115,s1,76.323,1,1
19,acl35466,158,s1,10.37,1,1
19,acl16491,87,s1,39.658,1,1
19,acl24424,664,s1,332.891,1,1
19,acl31387,166,s1,106.516,1,1
19,acl11958,92,s1,95.657,1,1
19,acl18799,104,s1,45.164,1,1
19,acl21866,253,s1,35.001,1,1
19,acl25718,2029,s1,35.243,1,1
19,acl34257,208,s1,7.219,1,1
19,acl14395,20,s1,6.431,1,1
19,acl33041,330,s1,112.327,1,1
19,acl31222,135,s1,11.691,1,1
19,acl26656,145,s1,26.578,1,1
19,acl18696,122,s1,59.558,1,1
19,acl30032,535,s1,28.533,1,1
19,acl24594,91,s1,6.382,1,1
19,acl18655,90,s1,12.985,1,1
19,acl24540,542,s1,56.459,1,1
19,acl39890,52,s1,7.996,1,1
19,acl36629,110,s1,53.898,1,1
19,acl25140,52,s1,6.462,1,1
19,acl23989,29,s1,4.404,1,1
19,acl18761,42,s1,12.74,1,1
19,acl36670,447,s1,50.152,1,1
19,acl13650,76,s1,11.248,1,1
19,acl25453,206,s1,69.22,1,1
19,acl34811,217,s1,43.933,1,1
19,acl29750,274,s1,18.429,1,1
19,acl27277,89,s1,548.382,1,1
19,acl40729,316,s1,14.716,1,1
19,acl33146,138,s1,51.881,1,1
19,acl33922,625,s1,87.923,1,1
19,acl40757,183,s1,55.347,1,0
19,acl31311,292,s1,39.265,1,1
19,acl20614,98,s1,35.336,1,1
19,acl38739,473,s1,6.353,1,1
19,acl30684,511,s1,57.0,1,1
19,acl19809,39,s1,29.911,1,1
19,acl37353,143,s1,27.085,1,1
19,acl37807,201,s1,29.658,1,1
19,acl18651,74,s1,13.476,1,1
19,acl19288,119,s1,52.171,1,1
19,acl21959,571,s1,59.373,1,1
19,acl39361,219,s1,5.066,1,1
19,acl21278,30,s1,41.202,1,0
19,acl16213,99,s1,47.593,1,1
19,acl16211,99,s1,241.556,1,0
19,acl37171,40,s1,6.537,1,1
19,acl31391,198,s1,29.285,1,1
19,acl21618,298,s1,79.834,1,1
19,acl40888,440,s1,60.782,1,1
19,acl40288,198,s1,33.692,1,1
19,acl29060,160,s1,17.366,1,1
19,acl14407,26,s1,4.982,1,1
19,acl14097,76,s1,6.355,1,1
19,acl33746,169,s1,28.179,1,1
19,acl11226,38,s1,19.975,1,1
19,acl34852,478,s1,23.335,1,1
19,acl36274,157,s1,64.755,1,1
19,acl30315,64,s1,5.907,1,1
19,acl11179,88,s1,20.373,1,1
19,acl27904,148,s1,51.324,1,1
19,acl20217,32,s1,11.686,1,1
19,acl18736,96,s1,80.706,1,1
19,acl14641,32,s1,5.29,1,1
19,acl27604,86,s1,35.995,1,1
19,acl37367,193,s1,593.414,1,1
19,acl20520,76,s1,137.388,1,1
19,acl31322,209,s1,49.997,1,1
19,acl30819,154,s1,25.322,1,1
19,acl18499,76,s1,5.095,1,1
19,acl17745,63,s1,33.874,1,1
19,acl27130,110,s1,5.692,1,1
19,acl37067,222,s1,22.566,1,1
19,acl31207,251,s1,12.794,1,1
19,acl33492,144,s1,55.219,1,1
19,acl28195,280,s1,26.893,1,1
19,acl23074,135,s1,36.362,1,1
19,acl29927,177,s1,10.782,1,1
19,acl37360,298,s1,13.948,1,1
19,acl11960,59,s1,3.921,1,1
19,acl35845,287,s1,27.829,1,1
19,acl18872,150,s1,11.709,1,1
19,acl38020,179,s1,106.101,1,1
19,acl39368,13,s1,6.301,1,1
19,acl34875,361,s1,9.711,1,1
19,acl23394,95,s1,29.337,1,1
19,acl31337,267,s1,39.381,1,1
19,acl23454,139,s1,89.357,1,1
19,acl24982,345,s1,27.463,1,1
19,acl33091,55,s1,32.136,1,1
19,acl19936,44,s1,6.564,1,1
19,acl28618,671,s1,96.416,1,0
19,acl28589,79,s1,20.218,1,1
19,acl25759,265,s1,59.617,1,0
19,acl29386,225,s1,29.01,1,1
19,acl23012,139,s1,87.753,1,1
19,acl21611,119,s1,33.77,1,1
19,acl33163,87,s1,11.037,1,1
19,acl14671,43,s1,24.899,1,1
19,acl37342,215,s1,45.683,1,1
19,acl30834,29,s1,7.933,1,0
19,acl27887,593,s1,19.019,1,1
19,acl31275,201,s1,48.087,1,1
19,acl23035,688,s1,14.554,1,0
19,acl36090,159,s1,5.694,1,1
19,acl23014,351,s1,20.446,1,1
19,acl30017,325,s1,13.09,1,1
19,acl21396,273,s1,44.214,1,1
19,acl33005,131,s1,37.229,1,1
19,acl26461,471,s1,54.704,1,1
19,acl12852,16,s1,45.96,1,1
19,acl35262,303,s1,23.253,1,1
19,acl14717,372,s1,35.614,1,1
19,acl13987,75,s1,457.203,1,1
19,acl11679,57,s1,23.741,1,1
19,acl19317,75,s1,53.312,1,1
19,acl24763,122,s1,30.06,1,1
19,acl31216,383,s1,26.348,1,1
19,acl33077,108,s1,10.87,1,1
19,acl16631,118,s1,22.758,1,1
19,acl21412,521,s1,83.417,1,1
19,acl35697,207,s1,47.291,1,1
19,acl37021,269,s1,33.21,1,1
19,acl21096,31,s1,32.44,1,1
19,acl34805,167,s1,9.921,1,1
19,acl40295,131,s1,7.955,1,1
19,acl31224,165,s1,261.651,1,1
19,acl18753,202,s1,9.845,1,1
19,acl33188,718,s1,40.884,1,1
19,acl28492,63,s1,13.696,1,1
19,acl19104,81,s1,185.41,1,0
19,acl36516,135,s1,9.663,1,1
19,acl14903,17,s1,5.555,1,1
19,acl33159,199,s1,30.119,1,1
19,acl26529,96,s1,33.363,1,1
19,acl16657,115,s1,8.916,1,1
19,acl22855,25,s1,6.453,1,1
19,acl25384,170,s1,26.607,1,1
19,acl16499,76,s1,7.834,1,1
19,acl23292,144,s1,10.072,1,1
19,acl37564,124,s1,12.909,1,1
19,acl35506,86,s1,20.846,1,0
19,acl34939,265,s1,55.781,1,1
19,acl32444,79,s1,26.438,1,1
19,acl18687,93,s1,55.279,1,1
19,acl30946,155,s1,5.565,1,0
19,acl37523,168,s1,38.018,1,1
19,acl24471,350,s1,64.247,1,1
19,acl37949,154,s1,49.934,1,0
19,acl24365,301,s1,18.385,1,1
19,acl33135,286,s1,46.473,1,0
19,acl37096,199,s1,40.792,1,1
19,acl26054,656,s1,119.05,1,1
19,acl31240,145,s1,27.614,1,1
19,acl25091,214,s1,27.54,1,1
19,acl36944,176,s1,69.304,1,1
19,acl14608,211,s1,42.407,1,1
19,acl33371,84,s1,21.198,1,1
19,acl31545,185,s1,28.754,1,1
19,acl21287,37,s1,35.977,1,1
19,acl15283,62,s1,23.974,1,1
19,acl26740,189,s1,33.859,1,1
19,acl14058,70,s1,52.478,1,1
19,acl17432,52,s1,8.015,1,1
19,acl18583,108,s1,28.734,1,1
19,acl18986,115,s1,45.832,1,1
19,acl18794,236,s1,37.693,1,1
19,acl13005,83,s1,7.831,1,1
19,acl16826,108,s1,10.373,1,1
19,acl30738,76,s1,11.82,1,1
19,acl16618,48,s1,6.932,1,1
19,acl20856,74,s1,52.41,1,0
19,acl23206,155,s1,16.404,1,1
19,acl16587,358,s1,87.756,1,1
19,acl26723,64,s1,8.929,1,1
19,acl24154,69,s1,7.132,1,0
19,acl15345,115,s1,10.49,1,1
19,acl16824,241,s1,43.511,1,1
19,acl23210,220,s1,3.744,1,1
19,acl15887,63,s1,58.457,1,1
19,acl23637,162,s1,9.628,1,1
19,acl32911,168,s1,41.432,1,1
19,acl21563,109,s1,14.259,1,1
19,acl20216,86,s1,13.05,1,1
19,acl17618,73,s1,6.945,1,1
19,acl26884,594,s1,88.098,1,1
19,acl18683,111,s1,46.773,1,1
19,acl20201,73,s1,37.716,1,1
19,acl15207,73,s1,7.346,1,1
19,acl25221,56,s1,18.5,1,1
19,acl21283,425,s1,61.064,1,1
19,acl18989,88,s1,15.525,1,1
19,acl17096,89,s1,36.773,1,1
19,acl11545,81,s1,15.268,1,1
19,acl32064,110,s1,7.018,1,1
19,acl28018,97,s1,13.34,1,1
19,acl23591,229,s1,12.982,1,1
19,acl14328,25,s1,6.944,1,1
19,acl24681,95,s1,21.675,1,1
19,acl14691,43,s1,48.438,1,1
19,acl32622,184,s1,41.908,1,1
19,acl32095,34,s1,6.059,1,1
19,acl14091,98,s1,7.543,1,1
19,acl17098,69,s1,36.826,1,1
19,acl21144,57,s1,58.018,1,1
19,acl25856,37,s1,27.338,1,1
19,acl28142,71,s1,6.11,1,1
19,acl14885,50,s1,10.022,1,1
19,acl12679,85,s1,7.434,1,1
19,acl11531,94,s1,8.041,1,1
19,acl13718,82,s1,57.586,1,1
19,acl40813,66,s1,9.901,1,1
19,acl14036,42,s1,6.368,1,1
19,acl14427,36,s1,74.774,1,1
19,acl39942,294,s1,62.666,1,1
19,acl36207,99,s1,22.084,1,1
19,acl12085,56,s1,19.964,1,1
19,acl22190,172,s1,42.098,1,1
19,acl15208,49,s1,9.738,1,1
19,acl21437,80,s1,73.957,1,1
19,acl21293,130,s1,27.64,1,1
19,acl31372,236,s1,18.592,1,1
19,acl14057,38,s1,4.722,1,1
19,acl17766,68,s1,6.909,1,1
19,acl32980,96,s1,34.179,1,1
19,acl19005,71,s1,10.423,1,1
19,acl23345,31,s1,106.283,1,1
19,acl34074,67,s1,33.083,1,1
19,acl35803,98,s1,27.097,1,1
19,acl41038,43,s1,6.32,1,1
19,acl33147,106,s1,34.035,1,1
19,acl15178,38,s1,29.95,1,1
19,acl14420,22,s1,6.211,1,1
19,acl14334,26,s1,7.356,1,1
19,acl20199,67,s1,11.682,1,1
19,acl17811,79,s1,21.187,1,1
19,acl16626,44,s1,6.265,1,1
19,acl28249,52,s1,27.903,1,1
19,acl24631,30,s1,18.357,1,1
19,acl18398,95,s1,7.589,1,1
19,acl11707,111,s1,106.934,1,1
19,acl12409,65,s1,6.298,1,1
19,acl18650,171,s1,25.398,1,1
19,acl12841,66,s1,7.768,1,1
19,acl17483,25,s1,468.837,1,1
19,acl27940,123,s1,41.298,1,1
19,acl29473,222,s1,12.133,1,1
19,acl17088,97,s1,28.383,1,1
19,acl17001,63,s1,60.484,1,0
19,acl11533,76,s1,53.384,1,1
19,acl21722,246,s1,3.986,1,1
19,acl11834,62,s1,6.671,1,1
19,acl35756,126,s1,37.579,1,1
19,acl25650,46,s1,10.001,1,1
19,acl14030,29,s1,6.41,1,1
19,acl15291,43,s1,26.321,1,1
19,acl11821,42,s1,49.141,1,1
19,acl23647,303,s1,305.848,1,1
19,acl16177,137,s1,4.506,1,1
19,acl14049,77,s1,17.957,1,1
19,acl39688,52,s1,8.799,1,1
19,acl11688,90,s1,20.286,1,1
19,acl20143,35,s1,5.627,1,1
19,acl17090,79,s1,8.461,1,1
19,acl14808,48,s1,4.451,1,1
19,acl17091,108,s1,33.675,1,1
